,Title,ConRate,DesRate,Author,Date,Content,BookCode
0,천룡팔부 02권,5,5,byeon07,2020-10-06,재미있는 이야기 전개때문에 오래된 책 느낌이 들지 않네요남자 주인공이 위기를 맞이하고 여주인공으로 느껴지는 여성의 도움으로 위기를 벗어나지만 다시 다른 위기를 맞이 합니다.여기에서 남자 주인공은 집안도 아주 훌륭한 집안이에요거기에 무술을 익히기에 좋은 몸과 완벽함을 가지고 있어요단 남자 주인공이 무술에 대한 관심이 없어서 무술을 익히지 않았는데 본인이 사건에 빠져들면서 무술을 배워야만 하는 주변 상황을 받아 들이게 되는것 같아요다음권이 기대가 되네요,9791160850918
1,천룡팔부 02권,5,5,마리,2020-10-06,유명한 책이고 영화로도 만들어졌다하여 한번 읽어 보았어요예전의 책이라서인지 트랜드 측면에서 약간 고전적인 느낌이 강하네요무술을 익히지 않았던 남자 주인공이 뜻하지 않는 우연으로 무술을 접하게 되네요특히 우연이 겹치면서 자신도 모르게 점점더 강력하고 막강한 궁극의 무술을 접할 기회를 갖게 되네요다음부터는 남주가 무술을 익히고 자신에게 다가오는 위험을 빠져나가게 될 것 같아요독에 대한 내성도 생기고 강해질것 같은 느낌이드네요,9791160850918
2,천룡팔부 02권,5,5,bsy06,2020-10-06,"생각했던것보다 초반 전개가 느린느낌이 들고 인물들이 많이 등장해서 복잡한 느낌이 많이 들었어요남주가 무량검파의 동종과 서종의 후계자끼리의 무술대결에 참여하면서부터 일이 꼬이게 되는데 이때 등장하는 여성이 남주를 구해줍니다.그러나 일들이 계속 꼬이면서 남주는 독약을 먹게되고, 해독제를 얻기위해 또다시 위험에 빠지게 되네요여기에 처음에 등장하는 여성이 앞으로 이야기의 핵심이 되는 여주인공인지는 아직까지는 모르겠네요.무술을 아직까지 익히지 않은 남주가 사건에 휘말려 자신이 살아남기 위해 무술을 익히게 될것 같아요",9791160850918
3,천룡팔부 02권,5,5,dmdtjs6,2020-10-06,기대가 커서였는지 기대만큼은 아니에요그래도 그냥저냥 읽을만은 하네요단예라는 남주가 타 문파의 무술시합에서 구경을 하면서부터 일이 복잡하게 됩니다.이때 남주를 도와주는 여주인공이 등장하는데 앞으로 여주인공과 남주인공인 단예의 사건이 어떻게 진행될지 궁금해 지네요.여주인공이 남주를 위기에서 구해주지만 남주는 독약을 마시게되고 해독제를 위해서 다시 긴 여행을 떠나게 됩니다.이때 3대악인을 만나게되고 본인이 생각지도 못한 무림비책을 얻게 될것 같아요다음편에서는 무림비책을 통해 강력한 무공을 익힌 주인공으로 만나게 될 것 같아요,9791160850918
4,천룡팔부 02,5,5,sibongg,2020-10-06,무협만화의 일반적인 형식과 유사한 전개 방식으로 시작하네요.무공에 대한 지식이 거의 없는 조금은 어벙하게 보이는 주인공이 자신이 원하지 않는 일에 빠져들어서 점차 무술을 배우게 되는 진행 방식이에요.여기에 나오는 주인공 단예는 일반적인 인물이 아닌 굉장히 높은 집안의 아들로 타고난 무술에 적합한 몸을 가진 인물로 묘사됩니다하지만 지금까지 무술을 멀리하였지만 자신도 모르게 위기에 빠져들어 살어남기 위해서 무술을 배우게 되는 과정을 복잡한 과정으로 묘사했어요.책 전개에 사건들이 많이 나오기 때문에 지루하게 보지 않고 편하게 읽을수 있었어요,9791160850918
5,천룡팔부 - 2권,4,4,보라돌이,2019-03-26,"김용의 '천룡팔부'는 개인적으로 꼭 읽어봐야 겠다고 생각하고 있어던 무협지 이다. 김용 소설중에서도 워낙 팬이 많은 작품이고 어떤 이는 김용 소설 중 최고다라는 평가도 하고 있어서 읽어봐야 겠다고 생각했다. 천룡팔부는 김용소설중에서도 이질적인 면이 많다고 평가하는데, 다른 김용의 무협지들이 역사적 사건에 바탕을 둔 면이 있다면, 천룡팔부의 무공은 마치 신선의 능력과 같은 초능을 다루기 때문이다.",9791160850918
6,천룡팔부 02권,5,5,watergod,2018-10-02,천룡팔부 2권에서 시작하면서 바로 앞편에 대한 내용과 다음내용이 나와있어서 보기에 편하고 이해하기 좋았던것 같아요.우연하게 고급 무공비법을 접하게된 주인공 단예가 무공을 익히기 시작하고 위기를 벗어나는데 다른 위기가 펼쳐집니다.다양한 독에 노출되어 죽을 고비를 넘기지만 이일을 계기로 독에 강한 사나이로 거듭납니다.단예는 여친인 목완청을 집에 대려가는데 알고봤더니 둘은 오빠와 동생관계였어요.그리고 악어신 등장과함께 악어신이 나중에는 주인공인 단예를 대리고 납치해 가 버리네요.이야기가 점점 꼬이는 것 같지만 재미가 배가 되는것 같에요,9791160850918
7,천룡팔부 02권,5,5,supiago,2018-10-02,갖힌 감옥에서 무공을 익히게되는 단예가 갖혀있던 장소를 나오면서 독에 해독될수 있는 신체를 우연한 기회를 통해 가지게 되네요몸에 들어온 두꺼비와 지네때문에 모든독에 대해 해독할수 있는 능력을 가지게 되지요한편 4대악중 악어신이 뜻하지 않게 단예를 스승으로 모시게 되고다시 단예를 대려가기 위해 4대악인이 대리국에 나타납니다그리고 단예를 악어신이 대려가는데 사실 대리국 가장 강력한 무술실력자는 삼촌이라 불리던 사람이었어요.그리고 목완청은 단예가 오빠라는 사실을 알고 자살하려하지만 4대악인중 첫째인 악관만영이 구해주네요,9791160850918
8,천룡팔부 02권,5,5,wonnsik,2018-10-02,다양한 무공과 이야기가 흥미를 끄는 책입니다.일권에 비해서 2권에서는 속도가 더 빨라지고 재미가 배가되네요.악어신과의 단예의 대결이 가장 기억에 남았어요악어신이 제자로 삼겠다고 단예를 찾아왔지만 오히려 단예를 제압하지 못하고 단예를 스승으로 모시게 되는 아이러니 장면이 가장 흥미있게 보았네요.그리고 목완청이 이책의 여주라 생각했는데 생각지 못하게 남주의 여동생이라니 조금 맨붕이 왔었네요전체적으로 재미있고 즐겁게 볼수 있었어요,9791160850918
9,천룡팔부 02권,5,5,jyja1,2018-10-02,단예가 무공을 익히기 시작하네요감옥에 갖히면서 무공을 익히기 시작하는데 우연한 기회에 감옥에서 빠져 나가게 되네요목완청과의 관계도 매끄럽게 잘 이어지는 것 같아요.감옥에서 나온 이후에도 여러가지 일들이 발생되네요독에 공격을 받기도 하고 4대악의 악어신과 대결을 하기도하고장면 하나하나가 재미있게 펼쳐지네요그리고 단예의 아버지와 어머니도 등장하고 가장 충격적인 점은 목완청에게 단예가 친오빠였다는 점이였네요,9791160850918
