,Title,ConRate,DesRate,Author,Date,Content,BookCode
0,150종 이상의 동물을 그려보는 힐링 노트,5,5,열기회장,2020-10-06,"나는 어렸을 때부터 그림그리는 데는 소질이 영 꽝이었던 것 같다. 그래서 내게는 미술시간이 가장 지루하고 재미없는 과목이었다. 그런데 언제부턴가 나이가 들어서인지는 모르겠지만 그림도 그려보고 싶고, 악기도 배워보고 싶다는 생각이 들었다. 아직도 마음 속에는 언젠가 그림도 그려보고 악기도 배워야겠다는 생각은 갖고 있다. 그런데 본의아니게 그림 그려보는 연습을 해볼 수 있는 기회가 내겐 빨리 찾아왔다. 이 책<나의 첫 번째 드로잉: 동물편>이 생겼기 때문이다.   이 책에는 150종 이상의 동물을 직접 그려볼 수 있는 노트가 기본으로 제공된다. 왼쪽의 그림을 봐가면서 오른쪽 페이지에 직접 필사를 해나가는 방식의 책이라서 그림그리는 방법에 대해서 쉽게 배울 수 있어서 좋았다. 처음 나오는 동물이 개와 고양이인데 저자가 각 동물의 특색을 간략하게 잘 스케치한 그림이 책의 왼쪽 페이지에 제시되고, 오른쪽에는 독자가 연습해볼 수 있는 빈 페이지(노트)로 이 책은 구성이 되어있다.  고등학교를 졸업하고 나서 연필로 제대로 된 그림을 그려본 게 정말 얼마만인지 모르겠다. 20년은 족히 넘은 것 같은데, 왼쪽 페이지에 제시된 그림을 보면서 오른쪽 페이지의 빈 공간에 그림을 직접 그려보니 쉬운 일은 아니지만 오랜 만에 그림을 그려서인지 기분은 매우 좋았다. 이 책의 부제인 <150종 이상의 동물을 그려보는 힐링 노트>라는 말이 결코 빈 말이 아니라는 것을 새삼 느낄 수 있었다.  이 책에서 제시된 그림 중에서 가장 어렵게 느껴지는 것은 다름아닌 공작이다. 다른 동물들에 비해 공작은 몇 개의 도형과 선만으로 이루어진 그림이 아니라서 그런지 다소 복잡하고 그리기 쉽지 않았다. 하지만 이 책에서 소개하고 있는 기본 개념과 기본 형태를 제대로 숙지하고 꾸준히 연습한다면 공작도 충분히 잘 그려낼 수 있을 것 같다는 괜한 자신감이 드는 건 왜일까? 아무래도 저자가 각 동물의 특색을 잘 표현한 그림이어서 초심자도 잘 그릴 수 있을 것 같다는 생각이 들도록 만들기 때문인 것 같다.  이 책에서 제시된 그림을 따라 그리는 연습을 꾸준히 한다면 머지 않아 기본적인 동물 그림은 혼자서도 어느 정도는 그려낼 수 있지 않을까 생각한다. 나같이 그림그리는 데 젬병인 사람도 자신감을 갖게 되었는데 일반 독자들도 충분히 해낼 수 있을 것이라 생각한다.",9791196988135
1,[서평] 나의 첫번째 드로잉 :동물편,5,5,홍홍홍,2020-10-06,"책의 겉표지는 너무나도 군더더기 없이 산뜻하고 단순하다. 책 표지의 소개 글 내용이 모든 것을 말해주고 있다. ‘세계적인 예술가 로베르 랑브리의 단계별 드로잉 지침서! 150종 이상의 동물을 그려보는 힐링 노트.’ 힐링이 필요한 나에게 참 좋은 책이다.  나는 책을 읽기 시작하면 목차를 중요시해서 보는 편인데, 기본개념 2쪽, 기본형태 2쪽, 그리고 나머지는 동물들의 그림이 전부이다. 150종 이상의 동물을 그려볼 수 있다는데, 책의 구성은 페이지 왼쪽엔 동물을 그리는 순서와 완성된 그림이, 그리고 오른쪽엔 그려볼 수 있게 비어있는 칸, 그리고 중간중간, 그림을 그리는 순서 사이에 있는 간략한 정보가 전부인 책이다. 책 표지만큼이나 심플하다. 그리는 순서엔 번호가 매겨져 있는데, 순서는 최소 3에서 최대 6이다. 간략하여 알아보기 쉽게 설명되어 있으며 완성까지 어렵지 않다. 책의 뒤편에 소개되어있는 책에 대한 설명처럼 ‘간단한 형태와 선 드로잉 단계로 나누어 설명’하고 있어서 드로잉을 손쉽게 배워볼 수 있는 재미있는 책이다.      책을 읽으며, 드로잉을 하며, 특징을 잡아서 그림을 그리다 보니, 동물의 특징을 배울 수 있다. 예로, 칠면조와 닭, 메추라기와 꿩 등을 비교해 보면서, 특징을 찾아보는 재미도 쏠쏠하다. 그리고 다양한 동물이 있음을 알 수 있는데, 이렇게 다양한 동물들이 있다는 것에 놀랐다. 도형으로 그려지다 보니 쉽고 재미있으며, 한가지 동물을 다양한 각도로 그려볼 수 있고, 보는 방향에 따라 다양하게 그려볼 수 있어 더욱 좋았다. 정면만을 그린 그림이 아니라, 옆모습, 뒷모습, 위에서 보는 다양한 움직임, 특히나 새의 날개의 다양한 모습을 그림으로 그려볼 수 있어서 더욱 좋았다. 나는 그중 참새, 오리의 그림이 좋았고, 그리다 보니 재미있게 배워나갈 수 있었다. 아직은 조금씩 그려보는 정도라 더 많이 그려봐야겠지만 너무나 유익한 책이다. 재미있게 드로잉을 배우고 싶고, 동물을 좋아하는 사람들에게 추천하고 싶다.",9791196988135
2,나의 첫 번째 드로잉 - 동물편,5,5,복숭아,2020-10-06,"나의 첫 번째 드로잉 - 동물편미술 / 로베르 랑브리 / 바바  세계적인 예술가 로베르 랑브리의 단계별 드로잉 지침서!150종 이상의 동물을 그려 보는 힐링 노트- 책 표지 문구 중에서   그림을 잘 그리고 싶은데 나이를 들어갈수록 그림 그리기를 멀리할수록 점점더 잘 그릴수가 없는 것 같습니다. 계속 꾸준하게 노력을 해야지만 하는 것이 또 그림인것 같은데 , 언젠가 조카가 뭔가를 그려달라고 해서 오랜만에 종이를 펼치고 그릴려고 했더니 이건 뭐!~~ 어떻게 그려야 할지, 머리속에 떠오르는 모습을 어떻게 그려내야 할지 막막한 제 자신에게 실망을 했었는데요.이 책을 보면은 간단하게 척척 동물들을 그려낼 수 있을 거라는 희망을 가지고 책을 보게 되었습니다.저자 로베르 랑브리는 굉장히 유명한 분이셨나봅니다, 간단한 소개글을 보니 너무나 짧은 생을 사셨더라구요, 안타깝네요로베르 랑브리( 1902 ~ 1934 )는 1920 ~ 1930년대의 프랑스 예술가로 어린이용 주간지에 개재할 단계별 드로잉법 시리즈를 제작했다고 합니다. 이 랑브리의 드로잉 시리즈는 이후 < 있는 그대로의 동물 >로 출판이 되었고 많은 사랑을 받았으며 거의 100년이 지난 지금도 드로잉 작품을 완성하는 훙륭한 지침서가 되고 있다고 하네요.. 이쯤되니 저는 떠오르는 분이 한분 계시네요.우리나라에서 이런분이 계시죠? 김충원 미술교실 말이죠. 잠시 딴길로 샜네요.뭔가 그릴려고 할때 간단한 사물보다도 동물 그리기는 더 어렵게 다가옵니다, 뭔가 리얼하게 그려야 할 것 같고 살아있는 생물이라 움직이는 모습은 어떻게 표현할지 막막하기만 한데요. 랑브리는 동물을 실감나게 표현하는 과정을 간단한 형태와 선 드로잉 단계로도 멋지개 완성할 수 있다고 말합니다. 난 그림을 잘 못그려 하는 드로잉 왕초보들도 복잡할 것 없이 형태와 선 몇개로 몇 단계만 거치면  실감나게 동물을 표현 할 수가 있다고 하니 그 과정을 너무 알고 싶더라구요.    이 책은 정말 복잡한 것이 하나도 없네요. 드로잉 책이라도 막상 책을 펼치면은 우선 기본적으로 읽고 넘어가야 할 부분이 너무 많습니다, 기초를 알고 시작을 해야 한다고 드로잉의 기초부분이 많은 편인데 이 책은 딱 두가지만 몇페이지로 간단하게 설명을 합니다. 바로 기본이 되는 기본 개념과 기본 형태입니다. 기본 개념을 설명을 듣고 나면은 평행선, 곡선, 아치, 수직선, 각진 선, 소용돌이선, 꺾은선, 뾰족산 아치, 나선, 서뱅배 모양선,,이렇게 기하학적 선에 대한 정보와 용도를 살펴보고 이어서 간단한 기본 형태에 대해서 알려줍니다,형태도 너무나 간단하고 우리들이 이미 다 아는 것들이네요, 삼각형, 정사각형, 직사각형, 오각형, 원형, 타원형, 방추형 입니다. 이후에는 위의 페이지에서처럼 왼쪽의 작가의 설명을 들으면서 오른쪽 페이지에 연습을 해 볼수 있는 페이지가 있습니다동물을 실감나게 표현하는 과정을 간단한 형태와 선 드로잉 단계로 나누어 설명하고 있습니다. 책장을 휘리릭 넘겨보면은 무려 150종 이상의 동물들이 등장합니다.원형이나 사각형에서 시작해서 이렇게 멋진 동물들이 완성이 되다니 너무 신기합니다,나도 따라서 하면은 이렇게 완성할 수 있을까? 하는 생각이 드는데 진짜 해 보니 너무 간단하고 멋지게 완성이 되네요   쥐를 그려보라고 하면은 아주 간단한 형태의 빈곤한 쥐를 그려낼 것만 같은데 작가의 설명대로 두개의 반원형에 목으로 이어가는 선을 그리고 그후에 조금 선을 휘게 다듬고 하니 어느새 쥐 한마리가 완성이 되었습니다, 위에 쥐도 원을 크게 그려서 그 속에 얼굴을 넣고 하니 금방 완성되네요. 너무너무 신기합니다.형태와 선으로만 완성된 동물이라서 조금 단순하기는 하지만 여기에 조금더 털을 그려넣거나 그림자와 세세한 부분을 더 그려넣는다면은 완성도는 더 올라갈 것 같습니다. 단지 옆에 설명을 읽으면서 그림을 그리는 과정을 순서대로 따라 그리기만 하니 너무 쉽게 재미있습니다. 드로잉에 재미를 붙일 수 있는 책 같아서 아이가 있다면은 같이 연습을 하면은 더 재미있는 미술수업이 될 수 있을 것 같습니다 2권인 <나의 두 번째 드로잉 : 사물편> 도 곧 출간이 된다고 하는데 어서 만나보고 싶습니다,",9791196988135
3,나의 첫 번째 드로잉 : 동물편,5,5,오즈의 마법사,2020-10-06,"세계적인 예술가 로베르 랑브리의 단계별 드로잉 지침서!드로잉을 배워보고 싶었는데 좋아하는 동물을 단계별로 표현해 보면서 동물의 모습을 실감나게 표현해 볼 수 있어 기대감에 드로잉을 시작해 볼 수 있었다.무작정 따라 그렸던 지난날 여전히 그림 그리는게 어렵게 느껴졌ㅇ는데 랑브리의 동물 드로잉법을 단계적으로 따라 그리다 보면 복잡한 동물들도 완성해 보면서 드로잉 자신감도 생기게 된다.우리에게 친숙한 개와 고양이를 비롯한 생쥐와 두더지 고슴도치, 토끼와 여우, 수달, 개구리등 다양한 동물과 곤충들까지 150종 이상의 동물을 그려보면서 힐링히는 시간을 가질 수 있다. 그림 그리기전에 기본 개념을 먼저 다져주는게 좋은데 평행선, 곡선, 아치, 수직선등의 기본 개념을 익히고 이런 선들이 동물에게 어떻게 적용되는지 예를 통해 쉽게 이해할 수 있어 기본개념을 확실하게 익히는것이 중요하단 걸 알게 된다.동물을 표현하는 간단한 기본 형태도 연습해 보면서 기본을 제대로 익힐 수 있도록 도와준다.숲쥐와 겨울잠쥐, 들쥐, 게르빌루스쥐와 같이 귀여운 작은 설치류를 따라 그려보았다.그림을 그리는 방법과 포인트를 짚어줘서 따라 그려보았는데 처음에는 쉽지 않았는데 몇번 그리는 연습을 하다보니 수월하게 그려볼 수 있었다.늑대그리기에서 뒷몸, 몸통, 머리를 세 부분으로 원이나 타원으로 연결된다는걸 알 수 있고 늑대가 서있거나 걸아가는 모습 고개를 옆으로 돌리는 모습이나 사냥하는 모습등 다양한 모습을을 섬세하게 표현해 볼 수 있는데 고개를 옆으로 돌린 모습을 표현하려면 머리와 몸통을 훨씬 더 중첩되게 그려야 한다고 한다. 디테일하게 표현해 볼 수 있어 재미있고 단계적으로 그림 그리는 과정을 설명해주니 재미있게 따라 그려볼 수 있었다.150종 이상의 동물들을 그려볼 수 있는데 원하는 동물을 찾아 그려보는 재미도 있고 동물을 완성하면서 성취감도 느끼며 드로잉의 매력에 빠져들게 한다.  ""출판사로부터 책을 무상으로 제공받아 끝까지 읽고 솔직하게 작성한 리뷰입니다""",9791196988135
4,나의 첫번째 드로잉 동물편,5,5,cheery2001,2020-10-06,"나의 첫번재 드로잉 : 동물편1. 끄적이고 싶지만 나는야 똥 손코로나 시대가 오면서 혼자서 집에서 할 수 있는 활동들이 각광을 받고 있다. 한참 홈카페가 유행을 하면서 집에서 만드는 달고나라떼라는 것도 유행을 했었다. 집에서 할 수 있는 일들을 찾다보니 나는 아이와 함께 이 소중한 시간을 보내기 위한 다양한 방법들을 생각했고, 그 과정에서 아이가 좋아하는 동물을 직접 그리고 색칠하는 활동을 하는 것에 흥미가 생겼다.하지만 나는 동물을 보고 특징을 파악하여 쓱쓱그리는 재능은 없었다.그래서 다양한 드로잉 책을 찾던 중 이 책이 눈에 들어왔다.2. 순서에 따라서 그리기만 하면 오케이!동물에 따라 다르지만 몇단계의 순서를 그대로 따라하게 되면 간단한 동물을 쓱쓱 그릴 수 있다.아이들이 좋아하는 토끼. 고양이 등은 5단계도 되지 않기에 더 쉽게 따라할 수 있고 몇번 반복하다보니 나만의 방법을 터득할 수 있었다.동그라미, 세모, 네모, 선긋기, 점찍기 등의 방법만으로도 귀여운 동물이 탄생한다는 것이 너무 신기했다. 노련하고 다양한 스킬이 없어도 드로잉이 된다는 점이 재미있게 느껴졌다.3. 한쪽은 드로잉 방법이! 옆면은 연습을 할 수 있는 빈 공간이!!이 책이 드로잉 책으로 가장 좋은 것은 왼쪽에는 드로잉 방법이 순서대로 나와있고, 오른쪽면은 그 드로잉을 연습할 수 있도록 빈 공간이 있다는 것이다.그래서 책을 딱 펼친 후 드로잉 방법을 보고 연필 하나만 있으면 바로 끄적끄적 드로잉을 할 수 있다는 점이 가장 마음에 들었다.이 책은 드로잉을 시작해보려는 성인들을 위한 책이라고 할 수 있다. 동물편을 보고 다양한 동물들을 쉽게 표현하는 방법을 익히는 데에 도움이 되었다. 그리고 빈 종이만 있어도 이제 간단한 동물들은 쉽게 그리면서 아이와 함께 색칠도 하고 이야기도 나눌 수 있게 되었다. 드로잉 초보들에게 추천하고 싶은 책이다.",9791196988135
5,[서평] 나의 첫 번째 드로잉: 동물,5,5,hjpark1022,2020-10-06,"구도 미술의 1인자 로베르 랑브리의 단계별 드로잉 지침서. 150종 이상의 동물을 그려보는 힐링 노트! 언젠가 TV로 예능을 보고있을 때였다. 출연자들은 팀을 이뤄 갖가지 게임으로 승부를 겨루고 있었는데, 그 중 하나의 게임이 두 사람이 팀을 이뤄 한사람이 그림을 그리고 한 사람이 맞추는 방식이었다. 제시되는 단어를 간단한 그림으로 표현해야 되는 게임이었는데, 나라면 어떻게 그렸을까 생각해보는 것만으로도 막막했다. 원래도 그림은 못그리지만 특징만 잡아서 간단하게 그려야한다고 해도 어디서부터 어떻게 그려야할지 막막해진다.  이 책이 시선을 끌었던 건 그런 기억들 때문이기도 하다. 단순하게라도 원하는 것을 표현할 수 있을 정도로 그림을 그렸으면 좋겠다는 바람. 그리고 고양이를 키우고 있는 집사인지라, 간단하게라도 고양이를 그릴 수 있었으면 좋겠다는 마음에, 동물을 그리는 법을 배울 수 있다는 이 책을 펼쳤다가 조금 놀랐다. 뭔가 생각보다 너무 단순해보여서? 동물들을 그리는 과정이 순서대로 나열되어있는데 그 과정에서 선과 도형을 이용해서 모양이 아주 단순화되어 있으면서도 완성 작품들이 그 동물을 표현해내기에 부족함이 없었다. 원하는 걸 간단하게 그려내고자 하는 바람이 있던 나에게는(그리고 내가 그린걸 누군가가 알아볼만큼은 되었으면 좋겠다는 바람도...) 딱인 책이었다. 목차만 살펴봐도 얼마나 다양한 동물들을 그리는 방법이 담겨있는지 놀랍다. 게다가 그 동물의 한 가지 모습 뿐만 아니라 여러가지 모습들을 그려볼 수 있다. 정면을 바라보고 있는 모습, 측면을 바라보고 있는 모습 등의 각기 다른 포즈들. 내가 좋아하는 고양이의 겨우만해도 10가지 정도의 서로 다른 포즈들을 취하고 있는 고양이를 그려볼 수 있다.  무엇보다도 단순한 선과 동그라미, 네모 등의 기본 도형을 사용해서 그려나가다 보니 쉽게 따라할 수 있었다. 이렇게 기본적으로 선과 도형을 이용하다 보니, 책의 시작부분에 '기본개념'이라고 해서 평행성 곡선, 아치, 수직선, 각진선 등의 기본 선 모양과 이를 동물 모양에 활용한 예, 그리고 간단한 기본 형태와 이를 이용해서 그린 동물의 예가 나와있다. 정말 그림에 자신이 없는 사람이라도 이렇게 선이나 도형부터 한번씩 그려보며 연습한다면 뒤에 나오는 그림들을 그리는데 전혀 문제없을듯! 기본 선과 도형을 활용하면서 적게는 3단계, 많게는 6단계 정도로 완성되는 간단한 그림. 이 정도라면 그림에 자신이 없는 사람이라도 도전해볼 수 있지 않을까? 이렇게 간단히 그릴 수 있는 그림이 신기하기도 하고, 익혀보기도 좋고. 앞으로 적어도 동물을 그릴 때는 상대방이 뭘 그린 그림인지 알지 못할까봐 전전긍긍하지 않을 수 있을 것 같다.
Drop here!",9791196988135
6,[서평]기하학적 도형으로 동물을 그려봐요~,5,5,sofies79,2020-10-06,"나의 첫 번째 드로잉: 동물편
글 그림: 로베르 랑브리



  기하학적인
도형으로 형태를 잡아가는 드로잉
영어 그림책 중 color zoo란 그림책은 하트나 원 사각형
같은 기하학적 도형으로 동물의 모습을 기하학적으로 표현하는데 이 책은 동물의 형태를 기하학적인 형태로 도식화하여 따라 많은 단계를 거치지 않고
따라 그릴 수 있는 드로잉 교본이 되겠다.
선과 도형 몇 가지를 사용하거나 겹쳐서 150가지 동물의 다양한
포즈와 역동적인 움직임을 표현한다. 그림설명은 간단하지만 예술가들이 대상의 형태를 파악하고 표현하는
추상성과 다리 연결 및 대칭과 무늬 질감까지 세밀하게 관찰하는 날카로운 예술가의 눈을 볼 수 있는 책이다.
초보자도 가능해요
도식화된 기본 형태를 따라 그리니 나 같은 초보자들도 비교적 쉽게 따라 그릴 수 있어 신기했다. 드로잉 단계가 복잡하지않아 쉽게 따라 그린다. 한 번에 쓱싹 그릴
수는 없고 도형으로 기본 형태를 잡아서 다듬고 수정하여 완성한다. 도형의 날카롭고 각진 부자연스런 부분을
부드럽게 다듬어 동물의 유연한 움직이과 형태를 최종으로 완성해가면 누구나 그럴싸하게 그릴 수 있다.  
감상

유아들은 별이나 숫자 쓰고 그리는 일이 서툴다. 우리 딸도 별모양이나 숫자 팔을 잘 못하는데 그럴 때 삼각형 두개를 겹쳐서 별 그리기를 보여주거나 동그라미
두개를 붙여 눈사람모양의 8을 보여주면 쉽게 따라 그린다. 아이들이
사물을 인지할 때 그 형태를 쉽게 파악하기 위해 도형의 형태로 접근하듯 그런 형식을 그림에도 적용해서 그림에 자신 없는 초보자들도 사실적인 동물들을
그려볼 수 있는 책이다. 무엇보다 동그라미 세개로 보통 애벌레만 그려봤는데 동그라미로 그려볼 수 있는
동물이 생각외로 많았으며 대상을 바라보고 그릴 때 형태를 먼저 생각하게 된다.",9791196988135
7,맨날 머리만 그렸는데 드디어 전체를!,5,5,ikkeo,2020-10-06,"이모티콘이랑 스티커 만들기에 관심이 가서 드로잉이나 그림 그리기 책을기웃기웃하는 중입니다 ㅎㅎ 그냥 캐릭터만 그리면 된다고 생각했었는데그것도 균형이 맞지 않으니 쉽지 않더라고요.이 책은 아주 쉽게 동그라미 / 곡선 / 직선 등을 이용해서 최대한 간단하게 동물 그리기를 알려주고 있습니다.설명만 길게 나와있지 않고 그냥 순서대로 따라 그리게 끔 구성되어서 좋았어요.  고양이를 좋아해서 고양이 페이지부터 따라 해보았습니다.동그라미 3개를 겹쳐서 전체적인 균형과 구도를 잡아주고 그 위에 그리니까 신기하기도 하면서 재미있었습니다.아직은 많은 연습이 필요할 것 같았어요.고양이 얼굴이 귀욤뽀짝하지 않아서 좀 아쉬웠는데얼굴보다는 보디나 동작 자세에 대해 중점을 둔 듯 보였습니다.   토끼 뒷모습 그리는데 넘 귀여운 거 있죠?ㅎㅎ왜 아보카도가 생각나는지 모르겠어요. 눈사람이나 땅콩같이 그리고귀랑 꼬리 넣으니까 졸귀~   말 그리기가 이렇게 쉽다니...!#실감나는표현 #드로잉왼쪽은 인형이나 장난감 같고, 오른쪽은 진짜 말 같죠?달리는 말은 다리만 바꾸면 될 것 같아요.응용하기 나름입니다. 매번 얼굴만 그리고 몸통 그리기부터 막막했는데따라서 그리다 보니까 전체 균형 잡기에 감이 오더라고요.좋아하는 동물만 먼저 그려보았지만, 다양한 동물과 동작그리고 곤충, 새, 파충류, 갑각류도 있어요:)선이 단순하기 때문에 몇 번만에 그리고 싶었던동물이 짠하고 나타나니까 재미있었습니다. 색칠도 해보려구요.#1930년대 #어린이용 #동물 #드로잉법 #시리즈 #제작 #프랑스어떻게 그릴까 고민 없이 따라 그리니까 너무 좋았어요 ㅎㅎ항상 머리만 그려놓고 몸통 그리기에 고통을 받고 있다면 추천합니다.  #이벤트당첨도서 #주관적으로작성하였습니다.",9791196988135
8,나의 첫번째 드로잉:동물편,5,5,지감독로아,2020-10-06,"그림을 그리고 싶다는 욕심은 하늘을 찌르건만 그림 그리는 실력은 욕심을 따라가지 못한다. 그렇다고 욕심을 내려놓기에 그림은 뭐랄까. 나에게 그림은 힐링도 되고, 명상도 되어 마음을 더없이 편안하게 만들어주는 취미이기에 실력에 관계없이 그림을 그리고픈 욕구는 커져만 간다.그림의 기술을 배워본 적 없기에 (그렇다고 창의력이 풍부하지도 않기에) 구도를 잡아야 하는 풍경 드로잉도 어렵지만 인물이나 동물은 더욱 어렵게 느껴진다. 아마도 풍경은 조금 비틀어지고 구겨져도 그 나름대로의 멋이 있어 보이는 반면, 인물이나 동문은 뼈의 구조와 비율이 있어 달라지면 보기에 어색하다.어찌하면 동물을 쉽게 그릴 수 있을까?<나의 첫 번째 드로잉:동물편>은 150종 이상의 동물을 그려볼 수 있도록 구성되어 있다. 왼쪽에는 동물 그림을 4가지 순서로 그려놓고 오른쪽은 빈 페이지로 두어 동물 그리는 순서를 따라 그려볼 수 있다. 펜만 준비한다면 여러 동물의 그림을 동물마다의 특징을 살려 보고 그릴 수 있다.어떤 동물도 5단계 이상의 컷을 넘어가지 않았다. 선과 도형으로 형태를 잡고 형태를 따라 그리면서 디테일을 첨가시키면 동물이 완성된다. 실물이나 사진을 보고 그리려고 할 때는 어떻게 시작해야 할지 망설이기만 했었는데 책에 나온 대로 도형으로 전체적 형태를 잡고 선을 더하면 동물이 탄생하는 게 신기하다.세 개의 평행선에서 개가 나오고, 하나의 아치에 동그라미 하나에서 코끼리가 나온다. 소용돌이 선에서 오리가 나오고 배 모양의 선에선 토끼의 뒷모습이 나온다. 그림으로 그리기 어렵다 생각되었던 동물들이 요술 방망이처럼 뚝딱하면 그림으로 나타나는 즐거운 경험을 할 수 있는 <나의 첫 번째 드로잉 : 동물편>이다.<나의 첫 번째 드로잉:동물편> 그림은 대단히 사실적이거나 누가 봐도 사랑스러운 동물 그림은 아닐수도 있다. 처음 드로잉스럽게 나무보다 숲을 볼 수 있도록 돕는다. 처음부터 디테일에 신경 쓰며 그리느라 동물 그림이 어렵게 느껴졌던 모양이다. 큰 틀을 먼저 잡아놓고 조금씩 디테일을 더해가며 그리면 좀 더 쉽다는 걸 알게 되었다.",9791196988135
9,나의 첫번째 드로잉 (동물편),5,5,gudfla82,2020-10-05,"<나의 첫 번째 드로잉>은 구도의 기초와 단계별로 그림을 그리는 방법을 알려주어 누구나 쉽게 따라 그려볼 수 있는 책이다.  책에는 개, 고양이, 생쥐, 다람쥐, 토끼 등 한 번쯤 그려보았던 동물부터 어민, 흑담비, 뿔닭, 육식조 등 생소한 동물까지 다양한 그림들이 소개되어 있다.  처음 장에는 평행선, 곡선, 아치, 각진 선, 소용돌이 선 등 기본 선과 삼각형, 사각형, 오각형, 원형, 방추형 등 기본 형태를 이용해 동물이 어떻게 완성되어지는지 그림으로 보여준다. 그림을 배워본 적이 없어 구도를 잡고 그려본 적이 없는데 소개된 그림들을 보면 그림을 그릴 때 어떤 순서로 그려야 하는지, 기초 구도를 어떻게 잡아야 하는지 방법에 대해 배울 수 있다.   나는 매일 하루에 한 장씩 그리기를 목표로 동물 드로잉을 시작했다. 첫날에 그린 그림은 개다. 뒷모습, 달리는 모습, 옆모습, 정면 얼굴, 옆면 얼굴을 그려보았는데 처음에 어떻게 구도를 잡고 시작해야 하고 어떻게 형태를 잡아가며 그려야 하는지 순서대로 그림이 나와있어 훨씬 따라 그리기 쉬웠다. 다음으로 그려본 동물은 고양이와 쥐였다. 동물을 그릴 때 정적인 모습만 그려보았는데 책에 실린 그림들을 보며 다양한 동작과 모습들을 그려볼 수 있었다.   그림을 그릴 때 균형이 안 맞고 비율도 어색해 지우개로 몇 번씩 지우며 그렸었는데 이 책은 구도를 잡고 시작하니까 지우개도 덜 사용하게 되는 것 같았다.  이 책은 실 제본으로 되어있어 책이 활짝 펼쳐지는 것도 참 좋았다. 드로잉 예시 옆면에 바로 그림을 그릴 수 있는 면이 있어서 더 손쉽게 그릴 수도 있었다. 또 사은품인 나의 첫 번째 드로잉만의 특별 연필도 너무 마음에 들었다.   <나의 첫 번째 드로잉>은 연필과 지우개만 준비하면 어디서나 손쉽게 그릴 수 있어서 잘 활용하게 될 것 같고, 세계적인 예술가 로베르 랑브리의 드로잉 옆에 내가 그린 그림으로 채워나갈 수 있어서 오래오래 소장하게 될 것 같다.  : )   <바바 출판사로부터 도서를 제공받아 작성한 리뷰입니다.>",9791196988135
