,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
9791188108787,9791188108787,작문교육론,"권순희, 김경주, 송지언, 이영호, 이윤빈  외 3명
                    
정보 더 보기/감추기



권순희
김경주
송지언
이영호
이윤빈
이정찬
주재우
변경가",사회평론아카데미,2018년 08월 29일,23000,대학교재
9791156857914,9791156857914,논리적사고 [ 2판 ],김동현,한올출판사,2019년 10월 01일,12800,대학교재
9788925415383,9788925415383,상담심리학,방기연,교육과학사,2020년 09월 15일,16000,대학교재
9791125478935,9791125478935,2021 무료 동영상이 있는 치과위생사 국가시험 기출유형문제집,이남숙,시대고시기획 시대교육,2020년 10월 05일,25200,대학교재
9788984119703,9788984119703,민법사례연습 1 민법총칙   [ 제7판 ],"이병준, 황원재",세창출판사,2020년 09월 01일,25000,대학교재
9791161057521,9791161057521,놀이에서 답을찾다 개정 누리과정을 풀어가는 현장지침서,"김진희, 강미영, 정혜미, 배성미 공",공동체,2020년 07월 30일,12000,대학교재
9791125471752,9791125471752,2020 Win-Q 화학분석기사 필기 단기완성 [ 개정9판4쇄 ],박지은 편,시대고시기획 시대교육,2020년 08월 04일,24300,수험서 자격증
9791196872595,9791196872595,프셉마음: 호흡기 간호 입문편 신규간호사를 위한 진짜 실무팁,김지인,드림널스,2020년 04월 16일,27550,대학교재
9788999720130,9788999720130,생명굿 참된 자신을 찾아 나서는 치유적 굿 마당,최헌진,학지사,2020년 01월 20일,29000,대학교재
9791162880906,9791162880906,사용자중심의 SMART 관리회계 해답집 [ 제3판 ],서강관리회계연구회,유원북스,2019년 08월 30일,8000,대학교재
9791162880890,9791162880890,사용자중심의 SMART 관리회계 [ 제3판 ],서강관리회계연구회,유원북스,2019년 08월 30일,29000,대학교재
9788955016932,9788955016932,재무제표의 이해와 분석 K-IFRS 한국채택국제회계기준,"반선섭, 박창래, 최수미 공",신영사,2019년 08월 20일,23000,대학교재
9791196713379,9791196713379,프셉마음,드림널스 편집부,드림널스,2019년 06월 12일,25200,대학교재
9791132101772,9791132101772,데이터 통신 [ 2판 ],이재광 역,한국맥그로힐(McGraw-Hill KOREA),2019년 01월 05일,34000,대학교재
9791155901090,9791155901090,알기 쉬운 항생제 처방,최원석,도서출판 대한의학,2019년 02월 26일,28000,대학교재
9788999719240,9788999719240,현대기초통계학 이해와 적용 jamovi/한글 SPSS 25.0을 이용한 자료 분석  [ 8판 ],성태제,학지사,2019년 02월 20일,25000,대학교재
9788956295183,9788956295183,알기쉬운 간호정보학,이혜자,계축문화사,2018년 08월 25일,25000,대학교재
9788968441684,9788968441684,생산관리,F. Robert Jacobs  / 김성홍 역,한경사,2018년 05월 15일,35000,대학교재
9791187897248,9791187897248,바이오헬스케어 트랜드  블루칩,메가트랜드 랩,율곡출판사,2018년 01월 24일,20000,대학교재
9788970068367,9788970068367,new 식품위생학 [ 제3개정판 ],김옥경 등,지구문화사,2018년 01월 05일,26000,대학교재
9791158483371,9791158483371,대학생을 위한 발표와 토론,"송재일, 송주영, 정형근, 조현아, 차순정",박이정출판사,2017년 08월 31일,12350,대학교재
9788958812579,9788958812579,면역학 IMMUNOLOGY A SHORT COURSE  [ 7판 ],"Richard Coico, Geoffrey Sunshine 공 / 정용석 등역",월드사이언스,2017년 01월 15일,30000,대학교재
9788981602697,9788981602697,영양판정,"김유리, 김지명, 이정은, 임윤숙 등",파워북,2019년 09월 03일,24000,대학교재
9791187010982,9791187010982,교육학개론 [ 제4판 ],"김정환, 강선보 공",박영스토리,2016년 03월 05일,19000,대학교재
9791130302881,9791130302881,경제사개설,김호범,(주)박영사,2015년 12월 26일,23000,대학교재
9788956544212,9788956544212,건강한 삶을 위한 운동처방기초 [ 6판 ],"Scott K. Powers, Stephen L. Dodd, Erica M. Jackson 공 / 장경태 등역",대한미디어,2016년 02월 11일,23750,대학교재
9788964980309,9788964980309,근골격계 질환의 통증해부학 해부학으로 이해하는 근골격계 손상과 통증,"Shintaro Kudo  / 이종하, 전진만 공역",신흥메드싸이언스,2013년 06월 10일,42750,대학교재
9788958812166,9788958812166,세포생물학 새롭고 알기쉬운 세포의 구조와 기능  [ 6판 ],이규배,월드사이언스,2013년 03월 20일,42000,대학교재
9788955267938,9788955267938,초등 과학교육에 뛰어들기 참다운 과학 수업을 위해,"Wynne Harlen  / 장병기, 윤혜경 공역",북스힐,2011년 09월 25일,12000,대학교재
9788970899398,9788970899398,중환자의학 용어집,대한중환자의학회,군자출판사,2007년 08월 30일,15000,대학교재
