,Title,ConRate,DesRate,Author,Date,Content,BookCode
0,비혼,5,5,aeaeri,2020-10-07,"이 책의 포커스는 '비혼'이 아닌 '나'에게 맞춰있다. 정확히는 나를 온전히 이해하고 사랑하는 방법이. 다른 누군가가 아닌 스스로가 나에게 가장 좋은 친구가 되어주어야 한다는 말이.비단 비혼만이 아닌, 기혼인 내게도 무척 와닿았다.심리상담가로서 저자의 태도나 마음가짐 역시 내게는 실질적인 도움이 되었다. 양립하기 어려운 확고한 신념과 유연한 태도는 특히 닮고 싶은 부분이었다. 책을 읽으며 지금 내가 무엇을 놓치고 살고 있는지 되돌아 볼 수 있었고, 무수한 관계에서 무심히 소진된 감정을 스스로 다독였다.이런 경험은 귀하다. 결혼을 한 나는, 남편과 아이가 있는 나는, 여러 형태의 '나만의' 작은 만족이 중요하므로. 그 작은 행복들이 쌓여 내게 주어진 모든 역할의 원동력이 되어 주므로.",9791166030666
1,나를 되돌아 보게 만든 책!,5,5,rapture1207,2020-10-05,"비혼여성의 입장에서 쓴 글들이지만 기혼여성인 나에게도 많은 생각을 준 책이였다. 우리나라에서 비혼여성으로 살기가 얼마나 힘든지도 새삼 깨달았으며, 이제는 시선 자체를 바꿔야 한다고 생각했다. 그리고 나를 잘 보살피고, 아끼며 내 삶을 잘 만들어봐야겠다고 다짐하는 시간이였다. 앞으로의 생활을 더욱더 나에게 집중하며 후회없는 삶을 살기 위해 지금부터라도 나를 위한 일들을 해보기로 다짐했다.",9791166030666
2,"비혼 여성, 아무튼 잘 살고 있습니다",3,3,naholy,2020-10-04,"이 책을 읽다보니까 뭔가 좀 이상했다.책에서 비혼이라는 얘기를 몇 번 들었는데 난 비혼이 그냥 결혼 안 한 상태를 말한다고 생각했다.난 결혼 안 상태에서 성공의식을 고취시키고 완벽해지게 노력하는 걸  생각했는데 뭔가  아닌 것 같다.대학교에 처음 들어가서 이제는 연애를 해봐야지 하고 연애에 대해서 공부하려고 에리히 프롬의 사랑의 기술을 도서관에서 봤다.책을 계속 읽으면서 뭔가 좀 이상하다고 생각하면서도 시작한 책은 끝까지 보게 되는데 점점 화가 나기 시작했다.엄마한테 전화해서 연애하는 기술을 안 가르쳐 주나보다고 하니까 엄마는 뒤에 나올 수 있으니까 끝까지 보라고 했다.끝까지 다 보고 나서 이 책은 연애하는 방법을 알려주는 게 아니라 마르크스주의자가 연애에 계산이 들어가면 안되고 사랑의 본질을  알려준다고 하면서 은근히 자본주의를 까는 책이었다.다 읽고 정말 화가 났다.그 화남을 다른 책으로 풀어야겠다고 생각하고 도서관을 배회했다.마주치는 사람마다 사랑의 기술은 절대로 읽지 말라고 얘기했는데 무슨 책인지조차 몰랐고 진짜 읽는 사람은 아무도 없었다.도서관을 돌아다니다가 팡세가 눈에 띄었다.엄마가 내가 고등학교때 팡세 얘기를 해줬다.그게 생각이 나서 팡세를 빌려서 화를 누르고 읽었다.파스칼은 하나님없는 인간은 비참하고 인간은 하나님만의 공간이 있고 그를 추구하는 면이 있다고 했다.그는 하나님의 임재를 불의 체험이라고 했고 그 임재에 대한 기록을 적어 놓았다.팡세를 읽고 섬광이 스쳤다고 해야할지 하나님의 임재를 나도 경험하고  말겠다는 생각에  사로잡혔다.그때부터 마틴 로이드 존스, 존스토트, 필립얀시, 헨리나우웬, 칼빈, 존 번연, 고든 맥도날드,  유진 피터슨, 팀 켈러, 마틴 루터부터 성경통독까지 다 하면서 하나님과의  첫사랑, 하나님과의 임재와 음성을 경험하게 됐다.하나님과의 연애에 빠지면서 남자와의 연애는 안드로메다로 날아갔다.그런데 하나님을 깊이 만나게 된 계기가  에리히 프롬의 분노를 일으키는 책때문이었던 것 같기도 하다.악을 선으로 바꾸시는 하나님이라는 것도 맞는 것 같다.저자는 혼자 살때 자신에 대한 도전과 성취, 만족에 대한 얘기를 한다.난 올해 들은 얘기중에 가장 황당한 얘기를 이 책에서 읽었다.1인 결혼식이라고 해서 코로나때문에 남자, 여자 따로 결혼식을 올리는 걸 말하나했더니 그게 아니다.결혼식을 준비하는데 강아지들에게 드레스를 입혀서 들러리를 세운다고 하는 것 같다.저자가  멋진 옷을 입고 자신을 위해 스스로 지은 시를 낭송하고 친구들은 박수를 친다.한 가지 없는 게 있다고 한다.설마 그건 아니겠지,,신랑은 없다고 한다.1인 결혼식은 내가 나와  올리는 결혼식이라고 한다.왓??????????에리히 프롬의 망령이 되살아나는 건가,,저자는 여자 에리히 프롬인가,,저자는 혼자 자신과 결혼을 올린 사람을 지지하는 사람이구나,,나 이 책을 계속 읽어야해?내 주변에 저런 사람이 있다면 인간관계를 안 할 것 같은데,,나 어떻게 받아들여야해,,비혼식을 한 사람도 사랑하는 사람이 나타나면 자신과 이혼하고 그 사람과 결혼하면 된대,,나 웃겨서 죽을 것 같은데 이게 도대체 뭐야,,미래에는 로봇과의 사랑이나 결혼도 생각할 수 있다고 하는데 그건 안될말이다.저자는 결혼의 부정적인 면과 그 제도의 불합리한 점을 얘기한다.그래서 여성들은 더 이상 결혼을 꿈꾸지 않는다고 한다.저자는 혼자 나이가 들면 경제적인 것을 혼자 해결하고 남편의 사랑을 못 받는다고 한다.저자는 혼자 있는 시간을 즐길 수 있는 싱글이 되라고 하는 건 좋은 얘기같다.난 거의 책만 읽어도 부족한 시간이라서 충분히 즐기고 있는 것 같다.저자는 자신을 너무 포장하지 말고 그 포장을 걷어내면 뭐가 남는지를 생각하라고 한다.저자는 인생은 계획한 대로 되지 않는다고 한다.그 얘기는 공감이 간다.저자는 자신에 대해 꿈꾸고 자신의 미래를 그리라고 한다.저자는 저자에게 가장 좋은 친구가 되고 싶다고 했다.난 하나님이 가장 좋은 친구이다.자기가 자기를 충분히 잘 사랑하게 되면 자기 바램대로 자기 자신이 스스로 자기에게 가장 좋은 친구가 되어줄 수 있을지도 모른다.자기가 자기를 사랑한다는 것은 자기 속에 있는 진짜 감정들을 인정하고 그것을 비난하지 않은 채 알아차리고 그대로 수용하고 받아들이는 것이다.자기의 긍정적인 면뿐 아니라 부정적인 면들까지 알아차리고 수용하고 이해하고 받아들여야 한다는 것이다.자기를 사랑한다는 건 상처 입었던 것들을 돌아보고 내면에서 하는 말을 들어주고 동의해주고 보듬어주고 돌봐주는 것이다.거기에서 자기 사랑은 시작된다.지금 자신이 부적절하다고 생각하는 자신의 감정들, 생각들을 비난하고 억누르기보다 이해하고 동의해주면 자기 안에 있던 부정적이고 갑갑했던 것들이 풀려나게 되고 자연스레 수그러들 수 있도록 만들어주는 것, 이런 것들은 방어기제라고 하는데, 그렇게 자신의 방어기제를 만나고 알게 되고 그걸 만져주기 시작하는 게 자기를 사랑하는 길의 처음이다.자기를 사랑하는 일에는 자기를 존중하는 일도 포함되는 것이다.내가 나인 게 좋다라는 말을 자꾸자꾸 외우고 되뇌이는 게 좋다.저자는 고 노회찬 의원을 존경한다는데 뇌물먹고 자살한 사람이쟎아.뭐가 존경스러워,,저자는 멋진 중산층 싱글로 나이 들어가고 싶다고 한다.저자는 명상을 하라고 하는데 난 매일 기도를 빼먹지 않고 하고 있다.저자는 인생은 외롭고 불안하고 우울할 수 있다고 한다.저자는 연애를 했는데 결혼으로 이어지지 않았다고 한다.저자는 완전히 혼자 사는게 아니라 엄마랑 살고 있다.저자가 인간관계를 알려주는데 우선은 자신이 어떤 사람인지 알아야 한다고 한다.자신과  상대가 다른 사람임을 인정해야 한다.자신이 기대한 대로 상대를 바꾸려 하면 안 된다.저자는 상담교회과 비혼공동체를  만드려고 하는 것 같다.난  비혼공동체가 아니라  커플을 만들어 주는 공동체를 만들었으면 좋겠다. 하나님은 생육하고 번성하라고 명령을 하셨다.비혼, 1인 결혼, 동성애는 미래의 아이에게 생명권을  박탈한다. 교회사람들은 코로나속에서도 사랑을 위해서 많은 노력을 한다.남자애들은 상대적 사랑의 고백을 전단지처럼 뿌려대고 여자애들은 삼촌주변의 의사들을 소개시켜 달라고 한다.그게 비혼보다는 낫다는 걸 이제는 알았다.교회 언니는 코로나때문에 결혼을 미루다가 하는데 너무 행복하다고 했다.얼마만큼 행복하냐고 하니까 세무사시험 합격했을 때보다 더 행복하다고 했다.그 정도로라고,,나의 절대적 사랑은 살아있는 하나님과 같아서 그 가는 길은 너무 두렵고 험난해보인다.나는 연애무식자라서   눈처럼 무게감없이 가볍게 살짝 내려  앉을 수가 없다.난 책에서 아무리 비혼을  하라고 해도 하나님뜻과 안 맞으면 안 한다.",9791166030666
3,"비혼 여성, 아무튼 잘 살고 있습니다",4,4,호정이,2020-10-03,"어느덧 비혼이 시대의 주류를 이루고 있고 하나의 트렌드로 자리잡아 가고 있다. 결혼 적령기라는 단어도 이제는 딱히 숫자로 표시할 수도 없고 자신이 준비가 되어 식장으로 들어가는 순간이 본인에게 맞는 적령기가 되어 버렸다. 올바른 방향이고 시대적 감각이라고 본다. 남들과 거의 비슷한 인생을 살아가야 하는 것이 미덕이고 효도라고 여겼던 시대상과 가치관이 점차 자아계발과 자신의 행복추구권에 대한 열망으로 삶을 보다 아름답고 풍성하고 알차게 만들어가는 많은 여성을 보면서 나도 모르게 힘이 솟고 그들의 인생이 활기차 보인다. 싱글은 이제 비주류이자 유별난 삶의 방식이 아니다. 결혼을 바라보는 관점도 인생에서 반드시 통과해야 하는 의례도 아니고 발달과업도 아닌 삶의 선택일 뿐이다. 싱글은 오롯이 나 자신에게 깨어있는 사람이자 나에게만 집중할 수 있는 본인만의 인생이다. 끝없는 나와의 싸움이자  스스로에 대한 절제와 통제,인내심이 필요하고 내가 나를 평생 돌봐야하는, 혼자 살아 남아야 하는 삶의 형태이다. 그래서 혼자란 사실에 대한 자부심도 가져야 하고 타인에게 연민의 감정이 일게 하거나 추한 모습이 들지 않도록 늘상 노력해야 하는 삶이다.  겉으로 보기에 많은 시간과 자유와 돈으로 인해 화려해 보이기도 하고 부러움의 대상도 되지만 보다 내 삶의 기초 뼈대를 이루는 기초석을 찾는 노력도 게을리 해서는 않된다.  나를 위한 시간을 만드는 연습을 해야 하며 나에 대한 돌봄과 아울러 미래에 대한 투자에도 신경을 써야 한다.결국 이런 모든 과정은 나에 대한 사랑의 힘으로 견뎌낼수 있다고 본다. 그래서 어떤 경우든 자신을 이해하고 보듬고 사랑하는 일이 필요하다고 한다. 아무리 자신에 대한 소신에 흔들림없는 삶이라 해도 마음의 주치의나 상담사를 두어 마음을 돌보는 일은 자신의 싱글 삶의 감정적,정서적으로 큰 도움이 된다고 하니 명심할 필요도 느낀다. 어떤 삶을 살던 누군가 삶의 멘토를 둔다는 것은 참으로 큰 축복이 아닐수 없다.  자신의 마음을 살피고 어루만져주는 일은 생각처럼 쉽지 않으니까....... 또 하나의 방법으로 1년에 한번씩 유서를 작성해 봄으로써 삶에 대한 정리 정돈 뿐만 아니라 계획성있는 삶을 살아가는 토대를 마련 할 필요도 있다. 결국 싱글의 삶은 외톨이가 되는 것이 아니라, 혼인을 선택하지 않은 라이프 스타일이고 그런 싱글들끼리의 연대로 인해 서로가 가진 장점을 찾고 부족하고 모자란 점들은 하나의 큰 목소리가 되어 사회의 부조리와 불편함을 조금씩 수정해 나가고 정책에 올바르게 반영되도록 건강하고 건전한 하나의 공동체의 모습으로 꾸려 가는 것도 필요하다고 한다.  결국 자신의 인생에서 어떤 선택을 하든 본인이 판단과 결정에 따른 후폭풍도 모두 본인이 감내해야 할 일이다. 혼자 사는 것은 건강과 경제력이 무엇보다 우선시 되기에 자신을 아끼고 보살피며 늘상 자신의 존재와 가치를 소중히 여기는 성숙한 방향으로 삶을 이끌어 가는 것이 중요한가보다.   '혼자라는 삶은 또 다른 삶의 근육을 키우는 일이다.' '타인에게 사랑받고 미움받는 정도가 나의 가치를 결정하지는 않는다.' '굳이 사람들에게 내가 나임을 증명하지 않아도 된다.' ' 타인의 부러움을 먹고 사는 삶이 꼭 좋은 삶은 아니다.' '홀로 산다는 것은 막막함을 견뎌내는 일 일것이다.' '더 성숙한 사람이 되어간다는 것은 내가 나에게 좋은 사람이 되는 것이다.'",9791166030666
4,"비혼여성, 아무튼 잘 살고 있습니다!",5,5,ebbylje,2020-10-03,"일단 책 제목 부터가 나 자신과 관련이 깊다고 생각되서 끌린 책입니다.점점 나이들어가면서 결혼이라는 제도에 너무 부담감을 느끼기도 하고, 정말 끌리는 사람을 못만나게 된다믄 그냥 혼자 살아야지 하는 마음 드는 것도 있어서 이 책이 더 끌렸던 것 같습니다.꼭 결혼이 아니더라도 인생을 잘 살아간다는 마음이 들고 싶은데, 부모님은 결혼 안하면 인생실패자, 낙오자 이렇게 생각을 많이 하셔서 정말 힘빠지게 하네요.이런 마음이 들 때쯤 접하게 된 이 책!비혼 여성, 아무튼 잘 살고 있습니다저자분도 비혼이신데, 책을 읽으면서 느낀건 저자님은 어느정도 자신의 상황을 파악하고, 건강한 가치관을 가지고 있으며, 자기와 비슷한 생각을 할 지 모르는 사람들에게 자신이 느낀 그대로를 말해주고 있다는 점입니다.그래서 이 책을 읽으면서 공감도 많이 했고, '지금 이렇게 지내도 괜찮다' 라는 생각도 갖게 해주고, 나름 심심한 위로를 받았습니다!결혼을 하든 안 하든 중요한 건 내가 내 인생에서 무엇에 우선을 두고 무엇이 더 소중한가에 대해 답하는 것이다.이는 어떻게 온전히 내 인생의 주인으로서 나 자신에 대해 책임을 지고 살아갈 것인가에 대해 스스로 대답하는 것이다.위 문장은 이 책에서 가장 좋다고 생각한 부분입니다. 내 인생에서 내가 우선이 되어야 하고, 내 인생의 주인은 오로지 나라는 것, 타인과 함께 살아가는 사회이지만, 내 행복과 소신을 지키면서 살고 싶습니다! 평소 결혼에 관해 복잡한 생각을 가지고 계셨던 분, 이 책 읽고 담담하게 마음 정리해보세요.심심한 위로와 조언 들을 수 있습니다!",9791166030666
5,"비혼여성, 아무튼 잘 살고 있습니다 - 권미주",5,5,얼음별대탐험,2020-10-03,"결혼을 하고 하지 않고는 결국 개인의 문제이니 누군가가 뭐라고 답을 내려줄 수는 없다. 그러나 이제 사회생활도 웬만큼 하고, 주변 사람들이 결혼해서 어떻게 지내는가를 지켜본 여성들은 고민한다. 내가 살아온 삶과 다른, 결혼이라는 이름으로 표현되는 종류의 삶 속으로 들어가는 것에 대해 망설일 수밖에 없다. 그만큼 이 사회는 아직도 여성이 당당한 사회인으로 남성과 동등한 권리를 누리고 대우를 받으며 살아가기엔 어려운 사회다. (p.36) 그럴 필요가 없다. 알바를 하든, 팀장이든, 사장이든 타인이 내게 보내준 건 없다. 그냥 내가 살아온 나의 삶이다. 나로 존재하는 나! 지금 여기 두 발 딛고 서 있는 나! 싱글이건 아니건, 두둑한 통장을 가지고 있건 아니건, 번쩍이는 명함을 가지고 있건 아니건. 당신이 지금 스물이건, 서른이건, 마흔이건 상관없이 그냥 그 존재 자체는 반짝임이다. 당신의 존재 자체가 반짝임을 받아들이고, 그 반짝임을 드러낼 때 굳이 나를 타인에게 설명해주지 않아도 되고, 증명을 요구받지 않아도 된다. 나는 내가 살아 있다는 것 자체로도 충분히 반짝이며 증명할 수 있으므로! (p.72) 싱글로 산다는 건, 언제나 내가 하고 싶은 것과 하고 싶지 않은 것을 좀 더 자유롭게 선택할 수 있는 기회가 있다는 것이다. 그 말은 좀 더 행복하게 사는 내가 되는 것은 상당 부분 나의 결단과 의지에 따른 선택의 책임을 져야 한다는 말이다. (p.107)     저는 비혼입니다. 40년 넘는 인생 동안 20대 후반부터는1인 가구주였습니다. 홀로 집도 구하고, 공부하며 학위도 끝내고, 여행도 다녔습니다. 자유로웠지만, 내 삶에 대한 책임은 오롯이 나의 몫이었습니다. 외롭고 쓸쓸할 때도 있었으나 내 삶은 결혼하지 않았다고 해서 불행하진 않았습니다. 물론 나에게도 결혼에 대한 기대는 있었습니다. 지금은 많이 접어버린 그 기대 뒤로, 나는 내 삶이 어느 순간에는 튀어나온 못 같다고 느끼기도 했습니다. 하지만 그런 기분은 심리상담을 공부하면서 달라지기 시작했습니다. 더 가지고 싶고, 더 누리고 싶은 것에 대한 욕심을 내려놓았습니다. 그랬더니 정말 내게 필요한 것들이 보이기 시작했습니다. 나는 더 이상 결혼을 꿈꾸지 않는다. 당연하게 여겨졌던 삶을 선택하지 않은, 비혼 여성의 아무튼 혼자 잘 살아가는 이야기를 담은 <비혼 여성, 아무튼 잘 살고 있습니다>. 내가 선택한 비혼의 삶, 혼자서 어떻게 살아갈 것인가. 저자는 말한다. 결혼을 하든 안 하든 중요한 건 내가 내 인생에서 무엇에 우선을 두고 무엇이 더 소중한가에 대해 답하는 것이다. 이는 어떻게 온전히 내 인생의 주인으로서 나 자신에 대해 책임을 지고 살아갈 것인가에 대해 스스로 대답하는 것이다. 나는 저자의 이야기에 전폭적으로 공감한다. 혼자인 삶, 그런 나를 바라보는 주위의 불편한 시선들. 예전과 비교하면 많이 달라졌다고들 하지만 여전히 색안경을 낀 눈으로 바라보는 사람들이 많다. 그 속에서 상처받고 힘겨워하고···. 그런 사람들을 위해 굳이 나를 설명할 필요는 없다. 비혼은 개개인의 선택! 이 선택에 있어서 지금보다 좀 더 솔직해졌으면 좋겠다. 좀 더 당당해졌으면 좋겠다. 너는 너대로, 나는 나대로! 이것은 내 선택이고 내 권리니까. 둘이 있으나 혼자 있으나 인간은 외롭다. 결혼의 유무에 따라서 그 사람의 가치를 논하지 말기를!         ** 본 포스팅은 출판사로부터 도서를 협찬받고 작성한 저의 솔직한 후기입니다.",9791166030666
6,"비혼 여성, 아무튼 잘 살고 있습니다",4,4,따봉도치,2020-10-02,"「 당연하게 여겨졌던 삶을 선택하지 않은, 비혼 여성의 아무튼 혼자 잘 살아가는 이야기 -그렇게 우리는 아무튼 혼자 잘 살아갈 수 있다. 」 내 주변은 모두 기혼분들과 미혼이신 분들만 있어 나처럼 확고히 '비혼'의 의사를 지닌 사람을 본 적이 없다. 전혀!그런데 생각해 보면 나도 회사에서 내가 비혼이라고 말 꺼내면 귀찮아지니 대충 때 되면 간다고 둘러댄다. 나 같은 사람도 많지 않을까 아무튼 나 외에 비혼을 선택한 사람들의 이야기가 듣고 싶다. 이 책을 내신 분도, 그리고 이 책을 구매한 신 분들도 이런 마음이지 않을까 한다. 처음 책 제목만 보고는 '아, 다양한 비혼 여성들의 이야기를 묶었구나!' 하며 읽고 싶었는데 웬걸 1인 에세이였다. 약간의 실망감을 안고 책장을 넘겼으나 가치관이나 삶의 방향이 공감할 점이 많아 힐링하며 읽었다. ※ 출판사 이벤트를 제공받아 작성한 리뷰입니다.",9791166030666
7,비혼여성을 위한 라이프스타일 제안,5,5,pronl5v2,2020-10-01,"타인의 라이프스타일을 따라 함께 여행하기!이건 바로 내가 좋아하는 일 중 하나다.저자는 심리상담가로 살아 가고 있으면서도,여성 문제를 관심 있게 다루는시민단체에서 활동해서 그런지,확실히 가벼운 에세이라기 보다는,비혼을 선택한 여성의 라이프 스타일에 대해,심도 깊은 고민이 묻어나는 점이 인상적이었다.개인적으로는 조금 더 밝은 분위기로이야기를 풀어나갔더라면 더 좋지 않았을까 하는아쉬움이 남기도 했지만,구체적인 라이프 스타일과 가치관,스스로에게 투자할 돈의 액수까지세심하게 제안하고 고민을 나누는 책이라문체가 참 따스하고 진중하게 느껴졌다.철학적인 내용도 꽤 많았는데,책을 읽으며 이런 저런 생각들을정리할 수 있어서 좋았다.blog.naver.com/pronl5v2https://in.naver.com/pronwww.instagram.com/pro_n_www.instagram.com/pro_n_bookpro-n.tistory.comhttps://blog.aladin.co.kr/711514164http://blog.yes24.com/pronl5v2.....#비혼여성 #비혼여성의_삶 #비혼여성의삶 #라이프스타일 #이담북스 #권미주 #이달의도서 #신간도서 #신간 #도서추천 #추천도서 #북스타그램 #책스타그램 #글스타그램 #북리뷰 #책리뷰 #독서 #독서감상문 #베스트셀러 #책추천 #도서감상평 #글귀 #서평 #북칼럼니스트 #책덕후 #비혼여성아무튼잘살고있습니다 #좋은글 #짧은글 #좋은글귀 #도서리뷰",9791166030666
8,"비혼 여성, 아무튼 잘 살고 있습니다.",5,5,설,2020-09-30,"이 책은 ‘결혼’에 대해 부정적인 면모를 보여주며 ‘비혼의 삶이 더 낫다’라는 말을 해주려는게 아니라, 사람으로서 나 자신을 잃지 않으며 살아가는 방법을 알려주는 책이에요.저자 권미주 작가는 개인심리상담가로 살아가는 한 여성입니다. 그래서인지 책에서도 심리학적 요소가 보이는 것 같은? 읽는 사람의 마음을 잘 들여다보며 쓰셨다는 기분이 들었어요 !총 6개의 챕터로 나뉘어져있고, 챕터 속에는 6~7개 정도의 소 제목이 있습니다. 저는 이 중에서 인상 깊었던 5개의 소제목 글을 소개해볼려고 해요 :)Chapter2-3 [굳이 나를 설명할 필요는 없다] “생각해보면 우리는 끝없이 나 자신을 누군가에게 증명해야 할 것 같은 강박에 시달린다...(중략)... 사람들은 끊임없이 튀지 않는 다수의 군집 안에서 한눈에 확 띄어 보이는 존재가 되기를 갈망한다.”“나를 증명해 보이지 않아도 나는 충분하다. 나는 나로서 여기에 있고 나로서 만족하며, 나와 같이 말을 섞고, 생각을 교환하고, 서로의 기쁨과 슬픔에 함께해주는 이들이 있는 것으로 만족할 것이므로.”Chapter2-6 [나는 나의 가장 좋은 친구가 되기로 했다]“나는 그냥 내가 나인 게 좋아! 라고 당당히 말할 수 있는 힘을 가지는 건 매우 중요하다...(중략)... 나를 사랑하는 일에는 나를 존중하는 일도 포함되는 것이다.”-> 이 글도 아까와 비슷한데요, 나 자신을 사랑하는 일이 중요하다는 이야기를 해주고 있어요. 정말 어렵지만 조금이라도 이를 상기시키며 인생을 살아가는게 중요한 것 같아요.Chapter3-1 [아침에 일어나서 처음하는 일]“내가 맞이하고 있는 아침풍경을 떠올려 보자. 하루의 컨디션은 그 날 아침, 내가 무엇을 어떻게 시작했는가에 따라 많이 달라진다.”Chapter4-4 [혼자라 우울하다고 느껴지는 어느 날]“오늘 우리 사회에서 우울은 아주 흔한 질병의 이름처럼 되어버렸다. 끊임없는 무한경쟁의 시대에 나를 온전히 드러내면 나만 못난 사람이 될 거 같은 두려움”“전문가를 찾는 게 좋다. 전문가는 달리 전문가가 아니다. 하지만 나 자신에 대한 최고의 전문가는 바로 나다. 싸우고 이기려고 애쓸수록 점점 미로를 헤매게 되지만 힘을 뺄수록, 나에 대해 가장 존중하는 자세로, 가장 사랑하는 자세로 연민 가득한 마음을 가지고, 정성껏 나와 함께할 때, 그 우울은 지나갈 수 있다.”Chapter4-6 [좋은 사람 콤플렉스, 모든 사람에게 좋은 사람이 될 수는 없다]“나와 비교하기 시작하면 나만 더 힘들어지고 초라해진다. 혼자 나이 들어가는 게 때로는 두려워서, 때로는 내 곁에 사람들이 남아 있지 않게 될까 봐, 좋은 게 좋은 거라고 상대의 기대에 맞추기 시작하면 끝이 없다.”“좋은 관계를 만들 수 있다는 기본적인 전제 하에서 내가 나를 미워하지 않고, 내가 나에게 솔직하며, 타인에 대해서도 솔직하여야 한다는 것이다.이렇게 제가 인상 깊었던 챕터 속 작은 글 몇 개를 소개해보았습니다 !읽는 동안 위로가 되고 아직 전 21살이지만 서울에서 2년동안 살면서 겪었던 산전수전이 생각나고 앞으로 더 힘들겠지만 극복할 방법을 제시해주고 있어서 정말 좋았습니다 :) 꼭 여성이 아니어도 이 책을 정말 추천드려요 ! 인생의 선배님으로서 나를 좀 더 ‘나’로 살아갈 수 있는 방법을 알려주거든요 :)* 이 글은 '이담북스' 출판사의 제공을 받아 작성하였습니다.",9791166030666
9,아무튼 잘 살고 있을 모두에게,5,5,로나,2020-09-30,"<비혼 여성, 아무튼 잘 살고 있습니다>, 권미주 지음, 이담북스, 2020

<비혼 여성, 아무튼
잘 살고 있습니다>는 먼저 혼자사는 삶을 선택한 심리상담가 권미주 작가가 ‘어떻게 살아가는 삶이 가치 있는 것인가’에 대한 치열한 고민을 개인
서사에 녹여낸 에세이다. 

비혼여성을 전면에 내세운 책인 만큼 저자가 40대인 나와 동년배라는
것 말고는 비혼 여성과 반대의 입장에 있는 기혼남성인 내가 얼마나 공감할 수 있을지 의문이 앞섰다, 하지만
결혼, 아이를 떠나 중요한 건 ‘삶을 살아가는 나를 대하는
태도’라는 작가의 말에 고개를 끄덕이며 친한 친구의 고민을 들어주는 듯, 나의 고민을 상담가에게 털어 놓는 듯 편안한 마음으로 저자가 전하고자 하는 따뜻한 위로와 공감의 메시지를 발견할
수 있었다.  

나 스스로가 나에 대해서 초라하게 느낄 때,
뭔가 잘못 된 건 아닐까 하고 초조할 때…
어느 순간 알았습니다.
그건 살아가는 모든 이들이 안고 가는 삶의 무게라는 걸.
결혼을 했든 하지 않았든. 아이가 있든 없든.
제일 중요한 건 나 스스로에게 얼마나 당당할 수 있고,
나를 자랑스럽게 여기며 사랑하느냐에 따라
내 인생은 달라질 수 있다는 겁니다. (7~8쪽)

중요한 건 그 삶을 살아가는 나를 대하는 나의 태도입니다. (9쪽)

특별하지 않고 뻔한 한마디가 마음에 와 닿을 때가 있다. 어쩌면
우리의 일상이 평범한 일상으로 대부분으로 채워지듯 예측 가능하고 뻔한 이야기가 마른 목에 갈증을 충분히 메워줄 수 있음을 우리는 간과하고 있는
건 아닌지 모르겠다.
 
내가 나를 사랑한다는 것은 내 속에 있는 진짜 감정들을 인정하고,
그것을 비난하지 않은 채,
알아차리고 그대로 수용하고 받아들이는 것이다.
즉 자기가 긍정적인 면뿐 아니라
부정적인 면들까지 알아치리고 수용하고 이해하고 
받아들여야 한다는 것이다. (89쪽)

중요한 건 의미다. 
내가 그 삶에 의미를 부여할 수 있다면
줄기찬 행복의 순간만이 아니라 하더라도
그것은 넉넉히 감당할 수 있게 된다.
내가 그 삶에서 내게 주는 의미를 발견하지 못하고
부여하지 못 할 때는 아무리 객관적인 상황이 좋다 하더라도
그 삶으로는 만족할 수 없게 된다. (98쪽)

날마다 마음과 몸을 돌보는 일,
이것이야말로 내가 나답게 당당하게 살아가는 첫걸음이며,
그 첫걸음은 바로 기상 후 첫 시간부터 시작됨을 기억하자. (108쪽)

기상 후 일상의 목록을 만드는 것이
매일매일을 보내는 나에 대한 지침이자 예의 같은 것이라면,
퇴근 후 일상의 목록을 만드는 건
나에 대한 돌봄이자 미래에 대한 투자이기도 하다. (114쪽)

살랑살랑 부는 바람에 마음이 말랑말랑 해지는 어느 날. 작은
가방에 가벼운 책 한 권을 넣어 산책하고 싶다면 <비혼 여성, 아무튼
잘 살고 있습니다>를 추천하고 싶다. 기혼, 비혼, 여성, 남성을
떠나 아무튼 잘 살고 있을 당신에게. 
 
* 해당 도서는 출판사로부터 무상으로 제공받았으며, 제 주관에 따라 솔직하게 작성했습니다.",9791166030666
